source,disease,level,location,age_group,horizon,model,spread,overprediction,underprediction,wis,c50,c95
survstat,influenza,states,DE-MV,00+,0,KIT-simple_nowcast,4.275,1.2330316742081449,26.264705882352942,31.772737556561086,0.45454545454545453,0.8181818181818182
survstat,influenza,states,DE-MV,00+,0,RIVM-GAM,15.46224489795919,14.353741496598639,10.63265306122449,40.44863945578232,0.47619047619047616,0.7619047619047619
survstat,influenza,states,DE-MV,00+,1,KIT-EnsembleNowcastComplete,158.1844339177979,0.027149321266968132,307.58495475113125,465.7965379901961,0.4090909090909091,0.9090909090909091
survstat,influenza,states,DE-MV,00+,1,KIT-EnsembleNowcastRealtime,158.19490148944195,0.027149321266968132,307.5857088989442,465.8077597096531,0.4090909090909091,0.9090909090909091
survstat,influenza,states,DE-MV,00+,1,KIT-epinowcast,71.31819727891157,1.105442176870748,35.89727891156463,108.32091836734695,0.5238095238095238,1
survstat,influenza,states,DE-MV,00+,1,KIT-simple_nowcast,28.78789592760181,0,489.36199095022624,518.1498868778281,0,0.13636363636363635
survstat,influenza,states,DE-MV,00+,1,RIVM-GAM,38.79857142857144,0.9071428571428564,140.32142857142858,180.02714285714288,0.35,0.6
survstat,influenza,states,DE-NI-HB,00+,-3,KIT-EnsembleNowcastComplete,1.1129524886877828,1.243212669683258,0.0418552036199095,2.3980203619909504,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-NI-HB,00+,-3,KIT-EnsembleNowcastRealtime,1.1129524886877828,1.243212669683258,0.0418552036199095,2.3980203619909504,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-NI-HB,00+,-3,KIT-simple_nowcast,0.759841628959276,1.660633484162896,0.058823529411764705,2.4792986425339367,0.6363636363636364,0.8181818181818182
survstat,influenza,states,DE-NI-HB,00+,-3,RIVM-GAM,0.372108843537415,0.19047619047619047,0.163265306122449,0.7258503401360544,0.6666666666666666,0.8571428571428571
survstat,influenza,states,DE-NI-HB,00+,-2,KIT-EnsembleNowcastComplete,4.3190045248869,3.6478129713423524,1.143288084464562,9.110105580693814,0.18181818181818182,0.3181818181818182
survstat,influenza,states,DE-NI-HB,00+,-2,KIT-EnsembleNowcastRealtime,4.319023378582224,3.6372549019607536,1.143288084464562,9.09956636500754,0.22727272727272727,0.36363636363636365
survstat,influenza,states,DE-NI-HB,00+,-2,KIT-epinowcast,0,0.8095238095238095,1.6666666666666667,2.4761904761904763,0.2857142857142857,0.2857142857142857
survstat,influenza,states,DE-NI-HB,00+,-2,KIT-simple_nowcast,1.7440045248868778,6.723981900452489,1.1877828054298643,9.65576923076923,0.5909090909090909,0.6818181818181818
survstat,influenza,states,DE-NI-HB,00+,-2,RIVM-GAM,0.8241496598639456,0.2585034013605442,0.7346938775510204,1.8173469387755103,0.6666666666666666,1
survstat,influenza,states,DE-NI-HB,00+,-1,KIT-EnsembleNowcastComplete,4.950708898944201,6.95889894419305,0.0980392156862744,12.007647058823526,0.2727272727272727,0.5454545454545454
survstat,influenza,states,DE-NI-HB,00+,-1,KIT-EnsembleNowcastRealtime,4.950558069381607,6.953619909502251,0.0980392156862744,12.002217194570132,0.3181818181818182,0.5909090909090909
survstat,influenza,states,DE-NI-HB,00+,-1,KIT-epinowcast,1.6887074829931972,2.173469387755102,0.08843537414965986,3.9506122448979593,0.2857142857142857,0.5714285714285714
survstat,influenza,states,DE-NI-HB,00+,-1,KIT-simple_nowcast,3.4044117647058822,8.796380090497738,0.4434389140271493,12.64423076923077,0.5,0.7727272727272727
survstat,influenza,states,DE-NI-HB,00+,-1,RIVM-GAM,1.5180272108843538,0.5034013605442177,0.0816326530612245,2.103061224489796,0.7142857142857143,1
survstat,influenza,states,DE-NI-HB,00+,0,KIT-EnsembleNowcastComplete,39.11562028657616,-18.18593514328808,0.24057315233785814,21.170258295625942,0.36363636363636365,0.8636363636363636
survstat,influenza,states,DE-NI-HB,00+,0,KIT-EnsembleNowcastRealtime,39.11467760180995,-18.186689291101054,0.24057315233785814,21.168561463046753,0.36363636363636365,0.8636363636363636
survstat,influenza,states,DE-NI-HB,00+,0,KIT-epinowcast,12.694982993197279,32.60102040816326,0,45.29600340136054,0.3333333333333333,0.5238095238095238
survstat,influenza,states,DE-NI-HB,00+,0,KIT-simple_nowcast,10.66470588235294,4.242081447963801,0.8642533936651584,15.771040723981901,0.7727272727272727,0.9090909090909091
survstat,influenza,states,DE-NI-HB,00+,0,RIVM-GAM,4.516666666666667,24.047619047619047,0.7414965986394558,29.30578231292517,0.5714285714285714,0.9523809523809523
survstat,influenza,states,DE-NI-HB,00+,1,KIT-EnsembleNowcastComplete,195.4459393853695,0.06636500754147812,515.3397435897436,710.8520479826547,0.5454545454545454,0.9090909090909091
survstat,influenza,states,DE-NI-HB,00+,1,KIT-EnsembleNowcastRealtime,195.51941223604825,0.06636500754147812,515.3322021116139,710.9179793552037,0.5454545454545454,0.9090909090909091
survstat,influenza,states,DE-NI-HB,00+,1,KIT-epinowcast,102.69045918367348,0.5850340136054422,80.56258503401361,183.8380782312925,0.47619047619047616,0.9523809523809523
survstat,influenza,states,DE-NI-HB,00+,1,KIT-simple_nowcast,95.60101809954752,0,657.2511312217194,752.852149321267,0.13636363636363635,0.6363636363636364
survstat,influenza,states,DE-NI-HB,00+,1,RIVM-GAM,34.58285714285715,1.4999999999999998,296.95,333.03285714285715,0.45,0.6
survstat,influenza,states,DE-NW,00+,-3,KIT-EnsembleNowcastComplete,1.9423076923076923,2.93552036199095,0.8280542986425339,5.705882352941177,0.4090909090909091,0.8636363636363636
survstat,influenza,states,DE-NW,00+,-3,KIT-EnsembleNowcastRealtime,1.9423076923076923,2.93552036199095,0.8280542986425339,5.705882352941177,0.4090909090909091,0.8636363636363636
survstat,influenza,states,DE-NW,00+,-3,KIT-simple_nowcast,1.6495475113122173,3.257918552036199,0.8891402714932126,5.796606334841629,0.45454545454545453,0.7272727272727273
survstat,influenza,states,DE-NW,00+,-3,RIVM-GAM,1.026530612244898,0.6870748299319728,0.3673469387755102,2.080952380952381,0.6666666666666666,0.9047619047619048
survstat,influenza,states,DE-NW,00+,-2,KIT-EnsembleNowcastComplete,7.211500754147738,5.207390648567162,0.32730015082959474,12.746191553544493,0.18181818181818182,0.5909090909090909
survstat,influenza,states,DE-NW,00+,-2,KIT-EnsembleNowcastRealtime,7.2118589743589,5.202111613876363,0.32730015082959474,12.741270739064856,0.22727272727272727,0.6363636363636364
survstat,influenza,states,DE-NW,00+,-2,KIT-epinowcast,0,0.6190476190476191,8.19047619047619,8.80952380952381,0,0
survstat,influenza,states,DE-NW,00+,-2,KIT-simple_nowcast,3.6372171945701357,8.595022624434389,1.2149321266968325,13.447171945701358,0.3181818181818182,0.6363636363636364
survstat,influenza,states,DE-NW,00+,-2,RIVM-GAM,2.2061224489795923,1.4081632653061225,0.8503401360544218,4.464625850340136,0.5238095238095238,0.9523809523809523
survstat,influenza,states,DE-NW,00+,-1,KIT-EnsembleNowcastComplete,9.499794494720925,10.713009049773758,-0.3834841628958907,19.829319381598793,0.4090909090909091,0.8181818181818182
survstat,influenza,states,DE-NW,00+,-1,KIT-EnsembleNowcastRealtime,9.499907616892871,10.713009049773758,-0.3834841628958907,19.82943250377074,0.4090909090909091,0.8181818181818182
survstat,influenza,states,DE-NW,00+,-1,KIT-epinowcast,2.2131122448979594,1.2108843537414966,2.3843537414965987,5.808350340136054,0.5714285714285714,0.9047619047619048
survstat,influenza,states,DE-NW,00+,-1,KIT-simple_nowcast,7.207579185520362,12.377828054298643,0.9411764705882353,20.52658371040724,0.5,0.7727272727272727
survstat,influenza,states,DE-NW,00+,-1,RIVM-GAM,3.322789115646259,4.7687074829931975,1.0272108843537415,9.118707482993198,0.42857142857142855,0.9047619047619048
survstat,influenza,states,DE-NW,00+,0,KIT-EnsembleNowcastComplete,46.25410256410258,-12.350037707390662,0.30052790346908,34.204592760181,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-NW,00+,0,KIT-EnsembleNowcastRealtime,46.25389517345401,-12.350791855203633,0.301659125188537,34.204762443438916,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-NW,00+,0,KIT-epinowcast,21.879523809523814,32.7469387755102,0.006802721088435375,54.633265306122446,0.3333333333333333,0.7619047619047619
survstat,influenza,states,DE-NW,00+,0,KIT-simple_nowcast,23.335972850678733,5.599547511312217,2.255656108597285,31.191176470588236,0.6363636363636364,0.9090909090909091
survstat,influenza,states,DE-NW,00+,0,RIVM-GAM,6.973809523809525,16.4421768707483,2.2176870748299318,25.633673469387755,0.5238095238095238,0.8571428571428571
survstat,influenza,states,DE-NW,00+,1,KIT-EnsembleNowcastComplete,322.1249693627451,-0.007541478129713324,581.5968702865762,903.7142981711916,0.6363636363636364,0.9090909090909091
survstat,influenza,states,DE-NW,00+,1,KIT-EnsembleNowcastRealtime,322.24240808823527,-0.007541478129713324,581.5904600301659,903.8253266402716,0.6363636363636364,0.9090909090909091
survstat,influenza,states,DE-NW,00+,1,KIT-epinowcast,235.30163265306123,6.2108843537414975,114.49659863945578,356.0091156462585,0.5238095238095238,1
survstat,influenza,states,DE-NW,00+,1,KIT-simple_nowcast,256.3721719457014,1.244343891402715,662.3823529411765,919.9988687782806,0.3181818181818182,0.7727272727272727
survstat,influenza,states,DE-NW,00+,1,RIVM-GAM,92.5239285714286,0.8999999999999981,669.6928571428572,763.1167857142857,0.45,0.55
survstat,influenza,states,DE-RP-SL,00+,-3,KIT-EnsembleNowcastComplete,0.721945701357466,0.8619909502262444,0.08710407239819004,1.6710407239819005,0.6818181818181818,0.8636363636363636
survstat,influenza,states,DE-RP-SL,00+,-3,KIT-EnsembleNowcastRealtime,0.721945701357466,0.8619909502262444,0.08710407239819004,1.6710407239819005,0.6818181818181818,0.8636363636363636
survstat,influenza,states,DE-RP-SL,00+,-3,KIT-simple_nowcast,0.5486425339366516,1.0429864253393666,0.09502262443438914,1.6866515837104072,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-RP-SL,00+,-3,RIVM-GAM,0.43469387755102046,0.14285714285714285,0.0816326530612245,0.6591836734693878,0.8095238095238095,0.9523809523809523
survstat,influenza,states,DE-RP-SL,00+,-2,KIT-EnsembleNowcastComplete,2.508333333333347,2.754147812971328,-0.019607843137254916,5.24287330316742,0.13636363636363635,0.36363636363636365
survstat,influenza,states,DE-RP-SL,00+,-2,KIT-EnsembleNowcastRealtime,2.5083521870286716,2.7435897435897294,-0.019607843137254916,5.232334087481146,0.18181818181818182,0.4090909090909091
survstat,influenza,states,DE-RP-SL,00+,-2,KIT-epinowcast,0,1,0.38095238095238093,1.380952380952381,0.19047619047619047,0.19047619047619047
survstat,influenza,states,DE-RP-SL,00+,-2,KIT-simple_nowcast,1.2141402714932128,4.285067873303167,0.05429864253393665,5.553506787330317,0.5454545454545454,0.7272727272727273
survstat,influenza,states,DE-RP-SL,00+,-2,RIVM-GAM,0.7959183673469389,0.30612244897959184,0.163265306122449,1.2653061224489797,0.7142857142857143,1
survstat,influenza,states,DE-RP-SL,00+,-1,KIT-EnsembleNowcastComplete,3.071399886877838,4.74057315233785,0.018099547511312222,7.830072586727001,0.22727272727272727,0.6363636363636364
survstat,influenza,states,DE-RP-SL,00+,-1,KIT-EnsembleNowcastRealtime,3.0712302036199195,4.735294117647051,0.018099547511312222,7.824623868778283,0.2727272727272727,0.6818181818181818
survstat,influenza,states,DE-RP-SL,00+,-1,KIT-epinowcast,1.8675255102040815,2.2448979591836733,0,4.112423469387755,0.23809523809523808,0.6190476190476191
survstat,influenza,states,DE-RP-SL,00+,-1,KIT-simple_nowcast,2.329524886877828,5.624434389140272,0.04072398190045249,7.9946832579185525,0.45454545454545453,0.8636363636363636
survstat,influenza,states,DE-RP-SL,00+,-1,RIVM-GAM,1.1979591836734695,0.48299319727891155,0.17006802721088435,1.8510204081632653,0.7619047619047619,1
survstat,influenza,states,DE-RP-SL,00+,0,KIT-EnsembleNowcastComplete,23.199891591251887,-6.4421945701357455,0.005279034690799398,16.76297605580694,0.3181818181818182,0.6818181818181818
survstat,influenza,states,DE-RP-SL,00+,0,KIT-EnsembleNowcastRealtime,23.19876036953243,-6.442948717948717,0.005279034690799398,16.761090686274514,0.3181818181818182,0.6818181818181818
survstat,influenza,states,DE-RP-SL,00+,0,KIT-epinowcast,11.757525510204083,26.725170068027207,0,38.48269557823129,0.2857142857142857,0.5238095238095238
survstat,influenza,states,DE-RP-SL,00+,0,KIT-simple_nowcast,7.258597285067873,5.748868778280543,0.10407239819004525,13.111538461538462,0.5,0.9090909090909091
survstat,influenza,states,DE-RP-SL,00+,0,RIVM-GAM,3.2639455782312927,6.863945578231292,0.3401360544217687,10.468027210884355,0.5714285714285714,0.9047619047619048
survstat,influenza,states,DE-RP-SL,00+,1,KIT-EnsembleNowcastComplete,103.73672841251884,4.245663650075414,91.86825037707392,199.85064243966818,0.7272727272727273,1
survstat,influenza,states,DE-RP-SL,00+,1,KIT-EnsembleNowcastRealtime,103.77841204751131,4.245663650075414,91.86410256410257,199.8881782616893,0.7272727272727273,1
survstat,influenza,states,DE-RP-SL,00+,1,KIT-epinowcast,83.88563775510204,4.037414965986394,22.829931972789115,110.75298469387755,0.6666666666666666,1
survstat,influenza,states,DE-RP-SL,00+,1,KIT-simple_nowcast,97.60825791855204,4.574660633484163,97.83710407239819,200.0200226244344,0.4090909090909091,0.9090909090909091
survstat,influenza,states,DE-RP-SL,00+,1,RIVM-GAM,29.007857142857148,1.0357142857142858,148.55,178.59357142857144,0.45,0.7
survstat,influenza,states,DE-SH-HH,00+,-3,KIT-EnsembleNowcastComplete,0.8166289592760181,0.4287330316742081,1.4309954751131222,2.6763574660633482,0.6818181818181818,0.8181818181818182
survstat,influenza,states,DE-SH-HH,00+,-3,KIT-EnsembleNowcastRealtime,0.8166289592760181,0.4287330316742081,1.4309954751131222,2.6763574660633482,0.6818181818181818,0.8181818181818182
survstat,influenza,states,DE-SH-HH,00+,-3,KIT-simple_nowcast,0.5369909502262443,0.5542986425339367,1.5135746606334841,2.6048642533936652,0.6363636363636364,0.7727272727272727
survstat,influenza,states,DE-SH-HH,00+,-3,RIVM-GAM,0.6642857142857144,0.1836734693877551,1.0136054421768708,1.8615646258503402,0.7142857142857143,0.8571428571428571
survstat,influenza,states,DE-SH-HH,00+,-2,KIT-EnsembleNowcastComplete,1.7459653092006087,1.5822021116138767,2.957767722473599,6.285935143288085,0.22727272727272727,0.5
survstat,influenza,states,DE-SH-HH,00+,-2,KIT-EnsembleNowcastRealtime,1.7459653092006087,1.571644042232278,2.957767722473599,6.275377073906486,0.2727272727272727,0.5454545454545454
survstat,influenza,states,DE-SH-HH,00+,-2,KIT-epinowcast,0,0.47619047619047616,5.285714285714286,5.761904761904762,0.14285714285714285,0.14285714285714285
survstat,influenza,states,DE-SH-HH,00+,-2,KIT-simple_nowcast,1.2023755656108597,1.6809954751131222,3.228506787330317,6.111877828054299,0.45454545454545453,0.7727272727272727
survstat,influenza,states,DE-SH-HH,00+,-2,RIVM-GAM,1.6789115646258506,0.8639455782312925,1.5918367346938775,4.134693877551021,0.47619047619047616,0.8571428571428571
survstat,influenza,states,DE-SH-HH,00+,-1,KIT-EnsembleNowcastComplete,3.4840007541478166,0.2443438914027175,6.309577677224727,10.03792232277526,0.36363636363636365,0.7272727272727273
survstat,influenza,states,DE-SH-HH,00+,-1,KIT-EnsembleNowcastRealtime,3.483812217194574,0.2443438914027175,6.309577677224727,10.037733785822018,0.36363636363636365,0.7272727272727273
survstat,influenza,states,DE-SH-HH,00+,-1,KIT-epinowcast,1.6155442176870751,0.564625850340136,2.704081632653061,4.884251700680272,0.42857142857142855,0.8095238095238095
survstat,influenza,states,DE-SH-HH,00+,-1,KIT-simple_nowcast,2.271153846153846,0.7805429864253394,6.884615384615385,9.93631221719457,0.4090909090909091,0.7272727272727273
survstat,influenza,states,DE-SH-HH,00+,-1,RIVM-GAM,2.706462585034014,1.4421768707482994,2.557823129251701,6.706462585034014,0.47619047619047616,0.9047619047619048
survstat,influenza,states,DE-SH-HH,00+,0,KIT-EnsembleNowcastComplete,30.746901395173463,-15.763574660633497,2.1078431372549016,17.09116987179487,0.5909090909090909,0.8181818181818182
survstat,influenza,states,DE-SH-HH,00+,0,KIT-EnsembleNowcastRealtime,30.745675904977386,-15.763574660633497,2.1161387631975863,17.098240007541477,0.5909090909090909,0.8181818181818182
survstat,influenza,states,DE-SH-HH,00+,0,KIT-epinowcast,9.554362244897959,16.64897959183673,0.0816326530612245,26.284974489795918,0.47619047619047616,0.7619047619047619
survstat,influenza,states,DE-SH-HH,00+,0,KIT-simple_nowcast,6.922850678733032,0.8122171945701357,7.142533936651584,14.87760180995475,0.5454545454545454,0.8181818181818182
survstat,influenza,states,DE-SH-HH,00+,0,RIVM-GAM,4.931292517006804,13.489795918367347,2.7210884353741496,21.1421768707483,0.2857142857142857,0.9047619047619048
survstat,influenza,states,DE-SH-HH,00+,1,KIT-EnsembleNowcastComplete,101.87578195701359,5.498642533936652,68.08461538461539,175.45903987556562,0.5,0.9545454545454546
survstat,influenza,states,DE-SH-HH,00+,1,KIT-EnsembleNowcastRealtime,101.87828949849171,5.498642533936652,68.08084464555053,175.4577766779789,0.5,0.9545454545454546
survstat,influenza,states,DE-SH-HH,00+,1,KIT-epinowcast,66.99076530612246,6.775510204081633,25.60918367346939,99.37545918367347,0.47619047619047616,0.9523809523809523
survstat,influenza,states,DE-SH-HH,00+,1,KIT-simple_nowcast,100.21595022624435,6.083710407239819,67.68778280542986,173.98744343891403,0.45454545454545453,0.8636363636363636
survstat,influenza,states,DE-SH-HH,00+,1,RIVM-GAM,31.819642857142867,6.571428571428571,219.29285714285714,257.68392857142857,0.3,0.45
survstat,influenza,states,DE-SN,00+,-3,KIT-EnsembleNowcastComplete,1.6021493212669684,1.0214932126696832,0.20475113122171945,2.828393665158371,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-SN,00+,-3,KIT-EnsembleNowcastRealtime,1.6021493212669684,1.0214932126696832,0.20475113122171945,2.828393665158371,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-SN,00+,-3,KIT-simple_nowcast,1.1118778280542987,1.5429864253393666,0.2895927601809955,2.944457013574661,0.7727272727272727,0.8636363636363636
survstat,influenza,states,DE-SN,00+,-3,RIVM-GAM,0.3340136054421769,0.10204081632653061,0.4557823129251701,0.8918367346938776,0.7142857142857143,0.8571428571428571
survstat,influenza,states,DE-SN,00+,-2,KIT-EnsembleNowcastComplete,7.208672699849192,2.8092006033182395,0.12292609351431931,10.14079939668175,0.13636363636363635,0.36363636363636365
survstat,influenza,states,DE-SN,00+,-2,KIT-EnsembleNowcastRealtime,7.209125188536975,2.7986425339366408,0.12292609351431931,10.130693815987934,0.18181818181818182,0.4090909090909091
survstat,influenza,states,DE-SN,00+,-2,KIT-epinowcast,0,0.9523809523809523,2.9047619047619047,3.857142857142857,0,0
survstat,influenza,states,DE-SN,00+,-2,KIT-simple_nowcast,2.5009049773755656,8.18552036199095,0.27375565610859726,10.960180995475113,0.45454545454545453,0.7272727272727273
survstat,influenza,states,DE-SN,00+,-2,RIVM-GAM,1.2251700680272113,0.11564625850340136,1.0816326530612246,2.422448979591837,0.6190476190476191,0.8095238095238095
survstat,influenza,states,DE-SN,00+,-1,KIT-EnsembleNowcastComplete,10.560441176470592,9.097285067873303,0.12594268476621448,19.783668929110107,0.22727272727272727,0.6363636363636364
survstat,influenza,states,DE-SN,00+,-1,KIT-EnsembleNowcastRealtime,10.560969079939671,9.092006033182503,0.12594268476621448,19.77891779788839,0.2727272727272727,0.6818181818181818
survstat,influenza,states,DE-SN,00+,-1,KIT-epinowcast,1.899285714285715,1.2108843537414966,0.14965986394557823,3.2598299319727895,0.38095238095238093,0.6666666666666666
survstat,influenza,states,DE-SN,00+,-1,KIT-simple_nowcast,4.965950226244344,16.29864253393665,0.23755656108597284,21.50214932126697,0.45454545454545453,0.6363636363636364
survstat,influenza,states,DE-SN,00+,-1,RIVM-GAM,2.0367346938775515,0.25170068027210885,0.8707482993197277,3.1591836734693883,0.7142857142857143,0.9047619047619048
survstat,influenza,states,DE-SN,00+,0,KIT-EnsembleNowcastComplete,31.173329562594258,7.846191553544511,0.28355957767722473,39.30308069381599,0.18181818181818182,0.6363636363636364
survstat,influenza,states,DE-SN,00+,0,KIT-EnsembleNowcastRealtime,31.17259426847661,7.846191553544511,0.2850678733031674,39.303853695324285,0.18181818181818182,0.6363636363636364
survstat,influenza,states,DE-SN,00+,0,KIT-epinowcast,21.073367346938777,35.863945578231295,0,56.93731292517007,0.14285714285714285,0.38095238095238093
survstat,influenza,states,DE-SN,00+,0,KIT-simple_nowcast,15.970022624434389,18.782805429864254,0.4434389140271493,35.196266968325794,0.22727272727272727,0.8636363636363636
survstat,influenza,states,DE-SN,00+,0,RIVM-GAM,5.105442176870749,10.755102040816327,0.46258503401360546,16.32312925170068,0.6190476190476191,0.9047619047619048
survstat,influenza,states,DE-SN,00+,1,KIT-EnsembleNowcastComplete,267.6834813348416,1.6674208144796383,503.63024132730015,772.9811434766215,0.5909090909090909,1
survstat,influenza,states,DE-SN,00+,1,KIT-EnsembleNowcastRealtime,267.72880467571645,1.6674208144796383,503.63024132730015,773.0264668174963,0.5909090909090909,1
survstat,influenza,states,DE-SN,00+,1,KIT-epinowcast,231.17316326530613,11.806122448979592,78.04829931972789,321.0275850340136,0.5714285714285714,1
survstat,influenza,states,DE-SN,00+,1,KIT-simple_nowcast,163.15656108597284,2.3009049773755654,635.4909502262443,800.9484162895927,0.22727272727272727,0.8181818181818182
survstat,influenza,states,DE-SN,00+,1,RIVM-GAM,57.46035714285716,3.857142857142858,471.67857142857144,532.9960714285714,0.45,0.5
survstat,influenza,states,DE-ST,00+,-3,KIT-EnsembleNowcastComplete,0.8559954751131222,1.1730769230769231,0,2.029072398190045,0.6363636363636364,0.9090909090909091
survstat,influenza,states,DE-ST,00+,-3,KIT-EnsembleNowcastRealtime,0.8559954751131222,1.1730769230769231,0,2.029072398190045,0.6363636363636364,0.9090909090909091
survstat,influenza,states,DE-ST,00+,-3,KIT-simple_nowcast,0.6599547511312217,1.4298642533936652,0,2.089819004524887,0.6363636363636364,0.9090909090909091
survstat,influenza,states,DE-ST,00+,-3,RIVM-GAM,0.372108843537415,0.12244897959183673,0,0.49455782312925173,0.9047619047619048,0.9523809523809523
survstat,influenza,states,DE-ST,00+,-2,KIT-EnsembleNowcastComplete,3.300414781297125,4.157616892911019,0,7.4580316742081445,0.045454545454545456,0.045454545454545456
survstat,influenza,states,DE-ST,00+,-2,KIT-EnsembleNowcastRealtime,3.3004524886877737,4.14705882352942,0,7.447511312217194,0.09090909090909091,0.09090909090909091
survstat,influenza,states,DE-ST,00+,-2,KIT-epinowcast,0,1.7142857142857142,0,1.7142857142857142,0,0
survstat,influenza,states,DE-ST,00+,-2,KIT-simple_nowcast,1.5290723981900454,6.371040723981901,0,7.900113122171946,0.5909090909090909,0.6818181818181818
survstat,influenza,states,DE-ST,00+,-2,RIVM-GAM,0.6585034013605443,0.47619047619047616,0.006802721088435374,1.1414965986394559,0.8095238095238095,0.9047619047619048
survstat,influenza,states,DE-ST,00+,-1,KIT-EnsembleNowcastComplete,4.269198717948728,8.859690799396665,-0.054298642533929964,13.074590874811463,0.09090909090909091,0.18181818181818182
survstat,influenza,states,DE-ST,00+,-1,KIT-EnsembleNowcastRealtime,4.268670814479648,8.854411764705866,-0.054298642533929964,13.068783936651585,0.13636363636363635,0.22727272727272727
survstat,influenza,states,DE-ST,00+,-1,KIT-epinowcast,2.3684183673469392,3.1765306122448966,0.06802721088435373,5.612976190476189,0.14285714285714285,0.23809523809523808
survstat,influenza,states,DE-ST,00+,-1,KIT-simple_nowcast,3.0449095022624433,10.19683257918552,0.19683257918552036,13.438574660633485,0.5909090909090909,0.6363636363636364
survstat,influenza,states,DE-ST,00+,-1,RIVM-GAM,0.9724489795918368,1.346938775510204,1.163265306122449,3.48265306122449,0.7142857142857143,0.8095238095238095
survstat,influenza,states,DE-ST,00+,0,KIT-EnsembleNowcastComplete,38.297165346907995,-9.263612368024138,7.541478129713397e-4,29.03430712669683,0.22727272727272727,0.5454545454545454
survstat,influenza,states,DE-ST,00+,0,KIT-EnsembleNowcastRealtime,38.29556278280543,-9.263612368024138,0.004524886877828055,29.036475301659124,0.18181818181818182,0.5454545454545454
survstat,influenza,states,DE-ST,00+,0,KIT-epinowcast,18.36796768707483,34.38809523809524,0,52.75606292517007,0.23809523809523808,0.5238095238095238
survstat,influenza,states,DE-ST,00+,0,KIT-simple_nowcast,9.521719457013575,12.53393665158371,0.0022624434389140274,22.0579185520362,0.4090909090909091,0.8181818181818182
survstat,influenza,states,DE-ST,00+,0,RIVM-GAM,3.337074829931973,28.462585034013607,0.10884353741496598,31.908503401360544,0.6190476190476191,0.8571428571428571
survstat,influenza,states,DE-ST,00+,1,KIT-EnsembleNowcastComplete,149.2918495475113,6.4504147812971295,110.31206636500754,266.054330693816,0.7272727272727273,0.9545454545454546
survstat,influenza,states,DE-ST,00+,1,KIT-EnsembleNowcastRealtime,149.37359445701358,6.456825037707386,110.31206636500754,266.14248585972854,0.7272727272727273,0.9545454545454546
survstat,influenza,states,DE-ST,00+,1,KIT-epinowcast,138.9011904761905,17.360544217687075,24.5734693877551,180.83520408163267,0.5714285714285714,1
survstat,influenza,states,DE-ST,00+,1,KIT-simple_nowcast,128.81504524886878,7.848416289592761,128.4819004524887,265.1453619909502,0.3181818181818182,0.7727272727272727
survstat,influenza,states,DE-ST,00+,1,RIVM-GAM,32.612500000000004,1.414285714285714,216.32857142857142,250.35535714285714,0.5,0.65
survstat,influenza,states,DE-TH,00+,-3,KIT-EnsembleNowcastComplete,0.743552036199095,0.4242081447963801,0.35180995475113125,1.5195701357466063,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-TH,00+,-3,KIT-EnsembleNowcastRealtime,0.743552036199095,0.4242081447963801,0.35180995475113125,1.5195701357466063,0.6363636363636364,0.8636363636363636
survstat,influenza,states,DE-TH,00+,-3,KIT-simple_nowcast,0.5195701357466064,0.5203619909502263,0.4434389140271493,1.483371040723982,0.7272727272727273,0.9090909090909091
survstat,influenza,states,DE-TH,00+,-3,RIVM-GAM,0.37619047619047624,0.013605442176870751,0.4557823129251701,0.8455782312925171,0.7619047619047619,0.9523809523809523
survstat,influenza,states,DE-TH,00+,-2,KIT-EnsembleNowcastComplete,2.3969079939668165,0.7443438914027185,-0.7239819004524931,2.417269984917042,0.13636363636363635,0.36363636363636365
survstat,influenza,states,DE-TH,00+,-2,KIT-EnsembleNowcastRealtime,2.3969268476621406,0.7337858220211197,-0.7239819004524931,2.4067307692307676,0.18181818181818182,0.4090909090909091
survstat,influenza,states,DE-TH,00+,-2,KIT-epinowcast,0,1.1428571428571428,2.8095238095238093,3.9523809523809526,0.09523809523809523,0.09523809523809523
survstat,influenza,states,DE-TH,00+,-2,KIT-simple_nowcast,1.1071266968325792,0.9751131221719457,0.17420814479638008,2.256447963800905,0.8181818181818182,0.9090909090909091
survstat,influenza,states,DE-TH,00+,-2,RIVM-GAM,0.7969387755102042,0.1292517006802721,0.6054421768707483,1.5316326530612245,0.7142857142857143,1
survstat,influenza,states,DE-TH,00+,-1,KIT-EnsembleNowcastComplete,3.1133220211161383,3.1553544494721,0.16025641025640805,6.428932880844647,0.09090909090909091,0.45454545454545453
survstat,influenza,states,DE-TH,00+,-1,KIT-EnsembleNowcastRealtime,3.112831825037707,3.1500754147813006,0.16025641025640805,6.4231636500754155,0.13636363636363635,0.5
survstat,influenza,states,DE-TH,00+,-1,KIT-epinowcast,2.52391156462585,2.7823129251700682,0.30952380952380953,5.615748299319728,0.09523809523809523,0.42857142857142855
